order_id,customer_id,product_id,quantity,price,order_date
ORDER17483,CUST1520,P0123,1,933476,2024-01-11 09:56:02
ORDER17484,CUST1521,P0007,5,400157,2024-05-05 14:13:46
ORDER17485,CUST1521,P0014,2,480783,2024-02-06 02:51:36
ORDER17486,CUST1521,P0075,5,941544,2023-11-04 22:32:57
ORDER17487,CUST1522,P0238,5,929398,2024-10-13 02:46:44
ORDER17488,CUST1523,P0237,5,1289832,2023-08-09 14:29:33
ORDER17489,CUST1523,P0090,10,360584,2024-11-30 09:17:31
ORDER17490,CUST1523,P0093,2,370034,2023-06-02 07:25:05
ORDER17491,CUST1524,P0160,3,1112297,2023-03-31 23:14:45
ORDER17492,CUST1525,P0199,10,1262519,2024-07-27 08:22:59
ORDER17493,CUST1525,P0234,5,1388550,2024-10-10 00:39:41
ORDER17494,CUST1525,P0234,3,1388550,2025-03-05 23:24:59
ORDER17495,CUST1526,P0266,1,38650,2024-02-13 22:10:33
ORDER17496,CUST1527,P0219,5,1400210,2023-01-20 20:06:45
ORDER17497,CUST1527,P0186,3,288173,2024-09-03 07:38:46
ORDER17498,CUST1528,P0158,10,781993,2025-03-14 04:43:59
ORDER17499,CUST1529,P0214,3,5609,2023-08-28 20:17:01
ORDER17500,CUST1530,P0015,10,1339174,2024-07-04 01:19:07
ORDER17501,CUST1530,P0279,2,1274782,2023-04-21 00:34:12
ORDER17502,CUST1530,P0050,1,113369,2024-05-02 13:30:58
ORDER17503,CUST1530,P0195,1,971834,2023-06-25 11:50:14
ORDER17504,CUST1530,P0097,5,602582,2023-02-14 07:34:57
ORDER17505,CUST1530,P0048,10,200812,2023-12-05 14:52:53
ORDER17506,CUST1530,P0178,5,1188776,2024-02-11 15:32:19
ORDER17507,CUST1530,P0122,2,1035587,2024-07-25 17:51:24
ORDER17508,CUST1530,P0098,10,74841,2025-03-15 03:46:17
ORDER17509,CUST1530,P0038,1,1365584,2023-12-23 16:22:30
ORDER17510,CUST1531,P0255,1,644240,2025-01-22 03:45:50
ORDER17511,CUST1532,P0057,10,656967,2024-04-22 13:30:40
ORDER17512,CUST1532,P0073,2,908079,2024-09-26 12:42:15
ORDER17513,CUST1532,P0185,10,1183931,2023-09-24 03:58:47
ORDER17514,CUST1533,P0284,3,934838,2024-03-15 16:56:22
ORDER17515,CUST1533,P0071,1,487747,2023-04-13 17:42:31
ORDER17516,CUST1533,P0237,5,1289832,2025-03-16 10:31:02
ORDER17517,CUST1533,P0031,5,1477583,2024-02-23 11:24:02
ORDER17518,CUST1533,P0274,3,455351,2025-01-24 04:42:41
ORDER17519,CUST1534,P0231,3,1024092,2024-08-11 03:26:32
ORDER17520,CUST1534,P0230,2,396872,2023-08-06 18:59:08
ORDER17521,CUST1534,P0066,2,612039,2023-12-25 20:06:24
ORDER17522,CUST1534,P0059,10,525670,2023-09-11 14:27:01
ORDER17523,CUST1534,P0138,10,1393025,2024-04-25 11:47:35
ORDER17524,CUST1534,P0074,1,29286,2023-03-10 12:38:20
ORDER17525,CUST1534,P0021,1,1126763,2024-02-07 22:34:32
ORDER17526,CUST1534,P0047,10,1377337,2024-06-11 18:13:36
ORDER17527,CUST1534,P0204,10,154780,2023-12-28 01:10:16
ORDER17528,CUST1534,P0163,10,187699,2023-02-17 09:42:04
ORDER17529,CUST1534,P0221,3,462567,2024-01-10 00:20:00
ORDER17530,CUST1534,P0295,3,553858,2025-03-15 04:26:40
ORDER17531,CUST1534,P0088,10,1291717,2024-12-28 15:27:29
ORDER17532,CUST1534,P0252,10,164637,2024-10-10 12:11:59
ORDER17533,CUST1534,P0199,10,1262519,2024-08-23 15:24:18
ORDER17534,CUST1534,P0188,3,1284766,2023-05-01 17:55:33
ORDER17535,CUST1534,P0238,10,929398,2023-11-09 17:51:40
ORDER17536,CUST1534,P0225,3,241488,2024-06-19 18:06:05
ORDER17537,CUST1534,P0290,1,880359,2023-10-24 12:40:51
ORDER17538,CUST1534,P0251,2,952081,2024-02-02 12:37:49
ORDER17539,CUST1535,P0132,2,736742,2024-11-20 03:27:18
ORDER17540,CUST1536,P0009,5,1477570,2024-01-21 13:45:31
ORDER17541,CUST1537,P0102,1,968261,2023-08-15 04:52:42
ORDER17542,CUST1538,P0075,3,941544,2023-09-21 19:13:59
ORDER17543,CUST1539,P0001,10,1219423,2023-05-14 12:50:09
ORDER17544,CUST1540,P0267,5,1040583,2024-12-24 04:02:17
ORDER17545,CUST1540,P0244,3,700313,2025-01-05 10:00:18
ORDER17546,CUST1540,P0076,1,10597,2024-04-22 10:59:32
ORDER17547,CUST1541,P0040,1,203541,2023-09-17 23:35:25
ORDER17548,CUST1541,P0230,10,396872,2024-06-24 17:38:35
ORDER17549,CUST1541,P0147,10,475752,2024-06-06 16:31:59
ORDER17550,CUST1542,P0194,5,1334080,2025-03-10 01:57:44
ORDER17551,CUST1543,P0057,2,656967,2024-03-03 21:23:34
ORDER17552,CUST1544,P0191,10,553480,2023-04-25 18:51:27
ORDER17553,CUST1544,P0035,3,1483989,2024-08-24 02:07:05
ORDER17554,CUST1544,P0078,10,873394,2023-01-09 17:39:10
ORDER17555,CUST1544,P0282,3,378408,2024-10-22 08:31:32
ORDER17556,CUST1544,P0265,1,1336751,2023-07-31 11:43:38
ORDER17557,CUST1545,P0248,5,67319,2024-12-10 00:12:31
ORDER17558,CUST1545,P0291,3,900127,2023-12-10 22:58:20
ORDER17559,CUST1545,P0286,2,1223725,2024-11-29 18:52:25
ORDER17560,CUST1545,P0152,2,632396,2023-03-29 16:25:14
ORDER17561,CUST1545,P0261,3,357531,2023-02-20 01:42:43
ORDER17562,CUST1546,P0266,3,38650,2023-07-03 03:56:39
ORDER17563,CUST1547,P0155,1,998733,2023-08-03 20:18:25
ORDER17564,CUST1548,P0097,2,602582,2024-09-01 02:27:26
ORDER17565,CUST1548,P0104,1,202499,2024-04-16 06:39:17
ORDER17566,CUST1549,P0153,2,243569,2024-07-05 20:12:39
ORDER17567,CUST1549,P0057,10,656967,2023-12-01 19:35:18
ORDER17568,CUST1549,P0153,5,243569,2025-03-15 18:16:40
ORDER17569,CUST1550,P0237,1,1289832,2023-03-17 03:16:52
ORDER17570,CUST1550,P0092,3,201319,2023-08-22 23:40:39
ORDER17571,CUST1550,P0089,10,365552,2023-05-19 16:45:23
ORDER17572,CUST1551,P0194,1,1334080,2024-12-05 15:43:43
ORDER17573,CUST1551,P0278,5,962712,2023-03-11 01:03:16
ORDER17574,CUST1551,P0188,10,1284766,2023-08-13 23:04:44
ORDER17575,CUST1552,P0223,3,619930,2025-02-20 07:28:40
ORDER17576,CUST1552,P0294,5,778461,2024-11-21 19:13:49
ORDER17577,CUST1552,P0248,5,67319,2024-05-10 11:08:58
ORDER17578,CUST1553,P0163,10,187699,2024-02-25 10:20:26
ORDER17579,CUST1553,P0183,5,543898,2023-12-18 19:41:11
ORDER17580,CUST1553,P0048,2,200812,2023-02-01 01:00:00
ORDER17581,CUST1554,P0035,5,1483989,2024-04-18 13:20:02
ORDER17582,CUST1554,P0227,5,132970,2023-02-19 01:37:33
ORDER17583,CUST1555,P0041,3,1313881,2024-05-22 14:02:21
ORDER17584,CUST1555,P0074,10,29286,2023-05-23 14:51:46
ORDER17585,CUST1555,P0217,3,543920,2023-05-19 16:03:03
ORDER17586,CUST1555,P0200,10,981580,2025-01-22 17:33:17
ORDER17587,CUST1555,P0212,3,48131,2024-12-19 18:23:19
ORDER17588,CUST1555,P0120,5,1032970,2024-10-27 00:53:07
ORDER17589,CUST1555,P0193,1,277468,2024-11-01 04:43:12
ORDER17590,CUST1555,P0119,10,1492368,2024-07-04 22:21:40
ORDER17591,CUST1555,P0223,1,619930,2023-06-26 10:42:46
ORDER17592,CUST1555,P0087,3,1212418,2023-12-22 07:43:27
ORDER17593,CUST1556,P0117,3,95936,2024-12-01 07:55:43
ORDER17594,CUST1557,P0081,10,1114340,2024-12-31 21:04:14
ORDER17595,CUST1557,P0057,5,656967,2024-07-12 13:19:21
ORDER17596,CUST1557,P0059,1,525670,2024-09-19 00:54:55
ORDER17597,CUST1557,P0281,1,364181,2023-06-30 21:59:23
ORDER17598,CUST1557,P0105,2,1151797,2023-03-10 23:26:00
ORDER17599,CUST1558,P0140,5,245215,2023-10-15 01:49:05
ORDER17600,CUST1558,P0065,10,318626,2025-02-10 17:35:07
ORDER17601,CUST1559,P0110,3,1438946,2024-11-09 20:44:42
ORDER17602,CUST1559,P0265,2,1336751,2023-04-28 01:22:59
ORDER17603,CUST1559,P0026,1,1087640,2023-03-23 07:37:36
ORDER17604,CUST1559,P0145,3,268601,2023-05-12 23:19:38
ORDER17605,CUST1559,P0100,2,368160,2023-10-14 19:34:02
ORDER17606,CUST1559,P0102,10,968261,2024-07-26 09:06:15
ORDER17607,CUST1559,P0073,5,908079,2023-06-23 06:38:33
ORDER17608,CUST1559,P0181,3,743206,2023-05-06 12:00:56
ORDER17609,CUST1559,P0007,10,400157,2024-05-20 10:13:28
ORDER17610,CUST1559,P0280,10,1347232,2024-08-19 19:02:06
ORDER17611,CUST1560,P0113,2,480674,2023-07-30 00:09:07
ORDER17612,CUST1561,P0233,2,399915,2024-12-22 11:41:21
ORDER17613,CUST1562,P0087,3,1212418,2024-07-04 15:52:57
ORDER17614,CUST1562,P0247,2,35130,2024-04-27 18:02:49
ORDER17615,CUST1562,P0159,3,1251236,2024-11-05 16:35:10
ORDER17616,CUST1562,P0213,5,520344,2024-11-26 09:11:18
ORDER17617,CUST1562,P0274,2,455351,2023-10-06 15:17:11
ORDER17618,CUST1562,P0135,2,1057486,2024-12-22 16:08:44
ORDER17619,CUST1562,P0241,3,921383,2025-03-27 23:46:37
ORDER17620,CUST1562,P0279,2,1274782,2024-04-01 19:28:50
ORDER17621,CUST1562,P0072,1,895832,2024-02-25 10:14:26
ORDER17622,CUST1562,P0226,1,1058855,2023-07-29 12:36:30
ORDER17623,CUST1562,P0044,2,1105244,2025-01-28 01:22:22
ORDER17624,CUST1562,P0191,10,553480,2025-01-05 22:45:24
ORDER17625,CUST1562,P0290,5,880359,2023-06-06 04:06:32
ORDER17626,CUST1562,P0178,2,1188776,2023-03-05 13:42:03
ORDER17627,CUST1562,P0136,1,616742,2024-01-01 22:19:44
ORDER17628,CUST1562,P0137,2,873742,2023-11-30 05:22:25
ORDER17629,CUST1562,P0154,5,977005,2023-10-26 15:16:26
ORDER17630,CUST1562,P0220,2,112537,2024-09-20 22:26:26
ORDER17631,CUST1562,P0150,2,1352809,2023-01-16 04:56:09
ORDER17632,CUST1562,P0001,10,1219423,2023-09-30 06:05:38
ORDER17633,CUST1563,P0091,10,613371,2025-02-04 21:59:45
ORDER17634,CUST1563,P0181,3,743206,2025-02-12 10:50:26
ORDER17635,CUST1563,P0281,5,364181,2024-08-23 00:43:00
ORDER17636,CUST1563,P0259,1,677636,2023-11-26 17:19:38
ORDER17637,CUST1563,P0114,1,627436,2023-03-31 06:18:11
ORDER17638,CUST1563,P0090,10,360584,2024-12-18 09:35:06
ORDER17639,CUST1563,P0015,5,1339174,2024-03-23 15:53:19
ORDER17640,CUST1563,P0058,10,1116925,2024-12-19 01:40:49
ORDER17641,CUST1563,P0251,5,952081,2024-11-14 22:14:12
ORDER17642,CUST1563,P0168,3,346099,2024-09-15 23:17:22
ORDER17643,CUST1564,P0095,5,1063747,2023-08-22 12:33:18
ORDER17644,CUST1565,P0296,10,928656,2023-02-27 03:03:21
ORDER17645,CUST1566,P0106,3,1409226,2025-03-18 16:46:20
ORDER17646,CUST1567,P0256,5,978626,2023-04-24 20:31:55
ORDER17647,CUST1567,P0194,2,1334080,2024-02-15 06:35:22
ORDER17648,CUST1567,P0146,1,235405,2023-12-20 23:36:27
ORDER17649,CUST1567,P0186,2,288173,2023-06-24 21:12:03
ORDER17650,CUST1567,P0207,5,1470918,2023-06-11 01:30:53
ORDER17651,CUST1567,P0254,1,1464428,2024-06-08 13:33:09
ORDER17652,CUST1567,P0228,10,1099971,2023-04-29 22:01:00
ORDER17653,CUST1567,P0117,2,95936,2025-01-11 18:42:46
ORDER17654,CUST1567,P0062,3,501977,2024-07-06 12:51:29
ORDER17655,CUST1567,P0110,1,1438946,2024-05-09 02:14:42
ORDER17656,CUST1568,P0095,1,1063747,2023-04-25 11:03:01
ORDER17657,CUST1568,P0181,3,743206,2025-03-02 02:21:46
ORDER17658,CUST1568,P0207,1,1470918,2025-03-25 02:11:45
ORDER17659,CUST1569,P0134,1,859936,2025-03-19 04:11:43
ORDER17660,CUST1570,P0170,3,839401,2023-01-27 22:48:13
ORDER17661,CUST1570,P0169,10,68442,2025-04-03 07:26:32
ORDER17662,CUST1571,P0217,1,543920,2024-06-20 03:14:33
ORDER17663,CUST1571,P0159,10,1251236,2023-09-07 10:38:21
ORDER17664,CUST1571,P0179,5,397102,2024-02-21 08:30:52
ORDER17665,CUST1572,P0089,5,365552,2023-12-12 21:11:38
ORDER17666,CUST1573,P0288,5,330155,2023-03-07 12:05:00
ORDER17667,CUST1573,P0228,5,1099971,2024-05-26 06:59:58
ORDER17668,CUST1573,P0163,3,187699,2023-02-26 09:40:43
ORDER17669,CUST1573,P0124,10,829631,2024-06-24 00:48:14
ORDER17670,CUST1573,P0003,2,1022091,2024-01-05 10:39:40
ORDER17671,CUST1573,P0075,3,941544,2024-09-18 14:15:10
ORDER17672,CUST1573,P0060,5,1402733,2025-01-12 10:58:12
ORDER17673,CUST1573,P0191,10,553480,2025-03-08 14:48:46
ORDER17674,CUST1573,P0250,10,106429,2023-12-14 11:40:06
ORDER17675,CUST1573,P0281,1,364181,2024-02-29 17:03:30
ORDER17676,CUST1574,P0033,5,1376393,2023-01-14 07:22:32
ORDER17677,CUST1574,P0114,2,627436,2024-01-23 02:10:24
ORDER17678,CUST1574,P0205,1,1269772,2023-10-02 22:17:25
ORDER17679,CUST1575,P0191,10,553480,2025-03-11 19:59:40
ORDER17680,CUST1575,P0217,5,543920,2023-06-23 03:48:36
ORDER17681,CUST1575,P0275,3,1313184,2024-03-09 03:55:27
ORDER17682,CUST1575,P0287,1,424895,2024-05-09 14:21:09
ORDER17683,CUST1575,P0258,2,1468810,2024-11-07 02:00:19
ORDER17684,CUST1575,P0178,2,1188776,2023-03-01 04:17:11
ORDER17685,CUST1575,P0090,5,360584,2024-05-30 18:01:06
ORDER17686,CUST1575,P0129,5,326189,2023-02-20 14:22:26
ORDER17687,CUST1575,P0060,3,1402733,2024-03-04 06:52:19
ORDER17688,CUST1575,P0097,3,602582,2025-03-27 21:51:09
ORDER17689,CUST1576,P0225,10,241488,2023-11-05 23:14:58
ORDER17690,CUST1576,P0010,3,665409,2023-02-07 23:37:59
ORDER17691,CUST1576,P0027,3,1489355,2023-01-29 16:23:04
ORDER17692,CUST1577,P0222,2,238961,2023-05-14 20:51:23
ORDER17693,CUST1578,P0121,5,659420,2023-12-24 17:56:55
ORDER17694,CUST1579,P0160,1,1112297,2024-01-07 07:53:20
ORDER17695,CUST1579,P0116,3,964406,2025-02-26 21:30:00
ORDER17696,CUST1579,P0228,5,1099971,2023-10-20 10:08:01
ORDER17697,CUST1580,P0090,1,360584,2024-05-06 11:43:34
ORDER17698,CUST1581,P0276,1,538472,2023-12-09 15:21:46
ORDER17699,CUST1581,P0285,5,1243004,2024-09-07 03:21:41
ORDER17700,CUST1581,P0225,3,241488,2024-01-01 05:56:46
ORDER17701,CUST1582,P0220,10,112537,2023-06-13 04:48:55
ORDER17702,CUST1582,P0073,10,908079,2024-11-19 05:13:31
ORDER17703,CUST1583,P0181,10,743206,2023-03-07 23:50:47
ORDER17704,CUST1583,P0051,10,248074,2023-05-17 08:26:28
ORDER17705,CUST1583,P0043,10,1305509,2025-01-04 03:34:24
ORDER17706,CUST1584,P0274,5,455351,2023-07-11 13:25:30
ORDER17707,CUST1584,P0062,10,501977,2024-04-17 03:17:27
ORDER17708,CUST1585,P0224,5,1079885,2024-05-29 21:30:09
ORDER17709,CUST1586,P0081,10,1114340,2024-05-02 19:26:23
ORDER17710,CUST1586,P0212,2,48131,2023-02-28 20:33:14
ORDER17711,CUST1586,P0002,10,310200,2023-09-25 07:01:32
ORDER17712,CUST1586,P0162,5,489393,2023-12-30 18:54:39
ORDER17713,CUST1586,P0221,1,462567,2023-09-27 14:26:33
ORDER17714,CUST1586,P0150,10,1352809,2024-01-13 03:06:21
ORDER17715,CUST1586,P0085,10,1266072,2023-05-21 23:21:24
ORDER17716,CUST1586,P0193,1,277468,2024-05-02 04:16:51
ORDER17717,CUST1586,P0277,1,1173518,2023-02-20 02:01:25
ORDER17718,CUST1586,P0001,3,1219423,2023-04-18 09:26:41
ORDER17719,CUST1587,P0032,10,734265,2023-01-11 08:13:05
ORDER17720,CUST1587,P0064,1,627723,2023-01-13 14:54:07
ORDER17721,CUST1587,P0256,2,978626,2023-01-31 02:42:55
ORDER17722,CUST1587,P0180,10,1030424,2024-11-22 19:20:22
ORDER17723,CUST1587,P0283,2,1144387,2023-01-29 16:34:26
ORDER17724,CUST1588,P0075,3,941544,2024-04-27 23:51:12
ORDER17725,CUST1588,P0179,10,397102,2024-06-04 18:47:47
ORDER17726,CUST1589,P0076,5,10597,2023-09-05 06:59:01
ORDER17727,CUST1589,P0248,5,67319,2024-12-23 16:58:22
ORDER17728,CUST1589,P0268,1,743478,2024-05-08 04:13:52
ORDER17729,CUST1590,P0207,10,1470918,2025-01-08 15:17:07
ORDER17730,CUST1590,P0172,5,700575,2024-11-26 05:01:54
ORDER17731,CUST1590,P0152,10,632396,2024-06-21 03:36:18
ORDER17732,CUST1590,P0292,3,342849,2023-12-31 23:39:51
ORDER17733,CUST1590,P0010,5,665409,2024-07-16 15:08:30
ORDER17734,CUST1591,P0160,2,1112297,2023-11-23 21:06:59
ORDER17735,CUST1592,P0096,10,282244,2023-10-17 09:05:58
ORDER17736,CUST1593,P0230,10,396872,2024-10-13 04:06:59
ORDER17737,CUST1593,P0096,3,282244,2023-05-26 01:56:47
ORDER17738,CUST1593,P0129,1,326189,2024-02-06 07:56:13
ORDER17739,CUST1593,P0078,5,873394,2024-12-11 11:36:15
ORDER17740,CUST1593,P0234,1,1388550,2023-09-14 13:06:18
ORDER17741,CUST1593,P0121,1,659420,2023-07-16 13:39:22
ORDER17742,CUST1593,P0118,5,380084,2023-10-15 23:30:51
ORDER17743,CUST1593,P0042,3,570537,2025-01-28 12:26:00
ORDER17744,CUST1593,P0102,3,968261,2023-07-26 14:56:29
ORDER17745,CUST1593,P0287,3,424895,2024-10-16 03:15:49
ORDER17746,CUST1593,P0099,10,169113,2023-05-18 15:38:24
ORDER17747,CUST1593,P0050,5,113369,2024-04-25 13:51:00
ORDER17748,CUST1593,P0219,2,1400210,2024-10-11 09:45:39
ORDER17749,CUST1593,P0040,1,203541,2023-05-07 04:00:19
ORDER17750,CUST1593,P0157,5,1039332,2024-02-08 15:16:27
ORDER17751,CUST1593,P0206,2,464365,2023-12-05 08:36:13
ORDER17752,CUST1593,P0214,1,5609,2023-08-13 23:56:45
ORDER17753,CUST1593,P0050,1,113369,2024-04-27 12:23:29
ORDER17754,CUST1593,P0272,2,1195004,2024-09-20 10:00:10
ORDER17755,CUST1593,P0124,3,829631,2023-09-02 17:07:52
ORDER17756,CUST1594,P0104,5,202499,2024-03-08 10:17:06
ORDER17757,CUST1594,P0118,3,380084,2024-11-21 00:43:05
ORDER17758,CUST1594,P0202,2,417784,2023-09-07 05:55:32
ORDER17759,CUST1594,P0197,2,1037925,2024-06-22 08:39:31
ORDER17760,CUST1594,P0226,10,1058855,2024-08-06 09:49:40
ORDER17761,CUST1595,P0167,1,311368,2024-03-04 18:38:55
ORDER17762,CUST1596,P0261,2,357531,2023-02-15 19:09:23
ORDER17763,CUST1596,P0237,3,1289832,2024-04-18 09:06:28
ORDER17764,CUST1596,P0144,5,888928,2023-11-09 20:18:43
ORDER17765,CUST1596,P0281,3,364181,2025-04-04 02:40:19
ORDER17766,CUST1596,P0106,10,1409226,2024-08-30 17:58:26
ORDER17767,CUST1596,P0283,3,1144387,2024-01-22 06:35:11
ORDER17768,CUST1596,P0067,10,543586,2023-04-20 19:22:27
ORDER17769,CUST1596,P0130,3,1025813,2024-02-07 23:34:19
ORDER17770,CUST1596,P0089,3,365552,2025-03-04 12:18:28
ORDER17771,CUST1596,P0268,2,743478,2025-03-29 18:35:13
ORDER17772,CUST1596,P0012,10,946097,2023-01-28 16:55:34
ORDER17773,CUST1596,P0014,2,480783,2024-11-12 13:07:41
ORDER17774,CUST1596,P0082,5,1235818,2023-04-18 04:56:04
ORDER17775,CUST1596,P0095,2,1063747,2025-03-08 01:40:43
ORDER17776,CUST1596,P0215,5,1453982,2025-02-23 02:47:59
ORDER17777,CUST1597,P0262,5,1476322,2025-02-17 04:53:12
ORDER17778,CUST1597,P0207,3,1470918,2024-09-13 15:04:02
ORDER17779,CUST1598,P0227,3,132970,2023-09-24 14:35:08
ORDER17780,CUST1598,P0080,2,443566,2023-02-11 08:39:51
ORDER17781,CUST1598,P0258,3,1468810,2024-01-04 00:55:15
ORDER17782,CUST1598,P0092,3,201319,2024-05-14 14:14:24
ORDER17783,CUST1598,P0058,1,1116925,2024-05-22 12:32:35
ORDER17784,CUST1598,P0017,10,1142898,2023-02-26 06:38:47
ORDER17785,CUST1598,P0074,10,29286,2023-04-16 18:01:28
ORDER17786,CUST1598,P0190,1,744759,2023-05-21 22:31:59
ORDER17787,CUST1598,P0071,2,487747,2023-11-18 23:30:55
ORDER17788,CUST1598,P0128,5,84873,2023-01-16 07:07:00
ORDER17789,CUST1599,P0002,5,310200,2024-11-03 17:31:56
ORDER17790,CUST1599,P0181,5,743206,2024-04-05 23:45:54
ORDER17791,CUST1600,P0250,5,106429,2023-01-31 14:53:48
ORDER17792,CUST1601,P0216,3,423345,2024-05-05 21:28:43
ORDER17793,CUST1601,P0088,3,1291717,2023-04-26 09:32:18
ORDER17794,CUST1601,P0053,2,165087,2024-10-08 19:34:37
ORDER17795,CUST1602,P0010,1,665409,2023-11-03 20:09:49
ORDER17796,CUST1603,P0298,1,482631,2023-08-04 15:35:12
ORDER17797,CUST1603,P0143,5,1211158,2023-04-23 21:12:05
ORDER17798,CUST1604,P0091,2,613371,2024-09-20 08:54:51
ORDER17799,CUST1604,P0010,5,665409,2024-07-05 00:11:25
ORDER17800,CUST1604,P0043,3,1305509,2024-03-01 14:49:02
ORDER17801,CUST1604,P0263,10,190782,2023-04-03 18:09:36
ORDER17802,CUST1604,P0247,3,35130,2024-09-18 04:18:45
ORDER17803,CUST1604,P0072,2,895832,2025-03-26 13:47:56
ORDER17804,CUST1604,P0129,1,326189,2023-09-11 13:59:00
ORDER17805,CUST1604,P0147,3,475752,2025-01-06 03:42:03
ORDER17806,CUST1604,P0148,3,187145,2024-05-12 21:54:15
ORDER17807,CUST1604,P0145,1,268601,2024-03-15 16:25:43
ORDER17808,CUST1605,P0102,1,968261,2023-01-12 18:13:41
ORDER17809,CUST1605,P0032,10,734265,2024-08-11 08:37:07
ORDER17810,CUST1606,P0003,1,1022091,2024-03-15 15:07:33
ORDER17811,CUST1606,P0178,2,1188776,2023-05-29 15:16:45
ORDER17812,CUST1606,P0183,3,543898,2024-03-12 04:51:56
ORDER17813,CUST1606,P0214,3,5609,2025-01-19 15:26:58
ORDER17814,CUST1606,P0284,1,934838,2023-05-22 04:10:14
ORDER17815,CUST1606,P0011,10,1449216,2025-04-02 09:42:33
ORDER17816,CUST1606,P0094,10,617731,2025-01-06 04:46:01
ORDER17817,CUST1606,P0188,5,1284766,2023-09-05 06:21:52
ORDER17818,CUST1606,P0140,5,245215,2023-05-07 07:09:24
ORDER17819,CUST1606,P0209,10,353641,2024-08-26 14:26:02
ORDER17820,CUST1607,P0102,3,968261,2023-03-08 14:57:55
ORDER17821,CUST1607,P0149,3,932198,2023-02-05 10:44:09
ORDER17822,CUST1608,P0174,2,1271700,2023-01-03 23:45:37
ORDER17823,CUST1608,P0013,2,162104,2023-02-19 20:52:51
ORDER17824,CUST1608,P0279,10,1274782,2023-12-15 14:57:10
ORDER17825,CUST1609,P0103,1,934641,2023-01-11 00:39:10
ORDER17826,CUST1609,P0224,1,1079885,2024-04-08 08:40:27
ORDER17827,CUST1609,P0262,3,1476322,2024-12-07 07:08:39
ORDER17828,CUST1610,P0090,3,360584,2023-06-06 10:10:36
ORDER17829,CUST1611,P0237,5,1289832,2024-08-13 12:28:11
ORDER17830,CUST1611,P0222,10,238961,2024-04-20 12:15:41
ORDER17831,CUST1611,P0069,5,561134,2023-05-23 19:13:16
ORDER17832,CUST1611,P0088,2,1291717,2023-01-25 07:02:14
ORDER17833,CUST1611,P0112,1,225319,2023-08-21 22:34:32
ORDER17834,CUST1612,P0173,5,468670,2024-05-30 10:28:50
ORDER17835,CUST1612,P0294,10,778461,2023-11-23 21:20:41
ORDER17836,CUST1613,P0230,1,396872,2023-02-07 05:46:16
ORDER17837,CUST1613,P0208,2,722054,2024-06-09 15:28:43
ORDER17838,CUST1613,P0122,3,1035587,2023-08-13 03:11:44
ORDER17839,CUST1613,P0094,1,617731,2025-03-24 12:55:28
ORDER17840,CUST1613,P0138,5,1393025,2025-01-06 13:19:33
ORDER17841,CUST1613,P0027,3,1489355,2023-01-14 05:24:01
ORDER17842,CUST1613,P0166,3,325085,2023-09-18 21:43:49
ORDER17843,CUST1613,P0255,10,644240,2024-04-10 15:15:13
ORDER17844,CUST1613,P0176,5,1387773,2023-10-17 07:05:28
ORDER17845,CUST1613,P0216,3,423345,2023-06-25 00:07:26
ORDER17846,CUST1614,P0267,3,1040583,2024-04-03 13:29:45
ORDER17847,CUST1614,P0103,2,934641,2024-12-26 23:17:30
ORDER17848,CUST1614,P0239,5,458782,2023-12-15 22:43:36
ORDER17849,CUST1615,P0185,3,1183931,2024-05-13 05:46:21
ORDER17850,CUST1616,P0155,5,998733,2024-01-29 02:30:11
ORDER17851,CUST1616,P0153,1,243569,2025-04-06 23:26:18
ORDER17852,CUST1617,P0142,5,1149290,2024-10-29 04:22:21
ORDER17853,CUST1617,P0225,3,241488,2025-02-05 13:24:22
ORDER17854,CUST1618,P0241,3,921383,2023-02-08 02:15:36
ORDER17855,CUST1619,P0181,10,743206,2024-03-01 04:42:18
ORDER17856,CUST1620,P0193,10,277468,2023-03-27 09:56:47
ORDER17857,CUST1620,P0167,3,311368,2023-04-19 11:06:04
ORDER17858,CUST1620,P0016,2,1172540,2023-10-28 13:34:30
ORDER17859,CUST1620,P0156,10,101288,2024-05-14 02:34:08
ORDER17860,CUST1620,P0066,10,612039,2023-05-22 09:56:00
ORDER17861,CUST1620,P0213,10,520344,2023-09-07 12:37:32
ORDER17862,CUST1620,P0189,5,1091976,2024-06-13 17:52:30
ORDER17863,CUST1620,P0055,3,908010,2023-05-20 00:09:38
ORDER17864,CUST1620,P0077,2,865439,2024-11-06 16:43:41
ORDER17865,CUST1620,P0222,5,238961,2024-03-16 05:18:15
ORDER17866,CUST1621,P0223,5,619930,2024-07-08 06:46:13
ORDER17867,CUST1621,P0259,2,677636,2024-01-01 10:20:54
ORDER17868,CUST1621,P0268,1,743478,2024-08-13 09:28:49
ORDER17869,CUST1621,P0080,1,443566,2024-10-15 17:00:04
ORDER17870,CUST1621,P0219,5,1400210,2025-04-02 15:21:02
ORDER17871,CUST1621,P0291,10,900127,2024-02-29 06:48:13
ORDER17872,CUST1621,P0091,10,613371,2023-06-23 17:47:15
ORDER17873,CUST1621,P0211,1,37972,2024-04-02 03:32:54
ORDER17874,CUST1621,P0289,3,1469896,2023-04-26 09:17:09
ORDER17875,CUST1621,P0253,5,143687,2024-08-22 21:11:54
ORDER17876,CUST1622,P0225,5,241488,2024-07-17 12:58:36
ORDER17877,CUST1622,P0223,1,619930,2023-08-22 00:12:29
